company_reg_number,number_of_accounts,current_acc_fraction,total_amount,pay_in_amount,pay_out_amount,rev_ratio,cost_ratio
20000191,4,0.859,2229842.093356996,99147.8839618854,97911.54395026404,0.5031369724978917,0.4968630275021083
20000192,4,0.543,2692793.253244025,2798321.268750621,2775398.034781158,0.5020563678148393,0.4979436321851607
20000192,4,0.543,2692793.253244025,-2083472.3049518904,-2066404.956878368,0.5020563678148393,0.4979436321851607
20000192,4,0.543,2692793.253244025,688403.1870376124,682763.9391435232,0.5020563678148393,0.4979436321851607
20000192,4,0.543,2692793.253244025,-669151.9888363428,-663670.4425348077,0.5020563678148393,0.4979436321851607
20000193,1,0.476,291735.19395564776,71370.488,67495.46432288834,0.5139523893808813,0.4860476106191187
20000194,1,0.605,718189.2782670942,218924.695,215579.818351592,0.5038490700851495,0.4961509299148506
20000195,1,0.475,300128.114,61607.975,80952.87915,0.4321521175453759,0.567847882454624
20000196,1,0.722,337248.9935195178,125515.368,117978.40532109184,0.5154767051660275,0.4845232948339724
20000197,1,0.854,229059.315,165077.346,30539.30901,0.8438818565400844,0.1561181434599156
20000198,1,0.88,647329.1514501947,289050.96,280598.6932761713,0.5074188289900802,0.4925811710099199
20000199,2,0.676,733199.351,514814.52462977415,371181.27225806727,0.5810575246949448,0.4189424753050552
20000199,2,0.676,733199.351,-226817.56862977424,-163535.46698206724,0.5810575246949448,0.4189424753050552
20000200,1,0.635,445709.815,190077.725,92948.007525,0.6715916722632639,0.328408327736736
20000201,3,0.562,3175273.904250705,162909.90941064322,161670.5691461368,0.5019091417173593,0.4980908582826406
20000201,3,0.562,3175273.904250705,370671.2867415259,367851.3978089429,0.5019091417173593,0.4980908582826406
20000201,3,0.562,3175273.904250705,362077.641847831,359323.1292338167,0.5019091417173593,0.4980908582826406
20000202,1,0.668,165385.812,89965.572,20512.150416000004,0.8143322475570033,0.1856677524429967
20000203,1,0.875,240283.58491884184,109714.5,100533.6368039866,0.5218333996571219,0.4781666003428779
20000204,1,0.874,1678409.427197563,737553.742,729376.0973706701,0.5027873332486161,0.4972126667513839
20000205,1,0.466,419439.75070295023,99498.456,95960.46782757482,0.5090504646785691,0.4909495353214309
20000206,1,0.714,310929.57096408366,113561.69999999998,108442.01366835572,0.5115306321841363,0.4884693678158636
20000207,4,0.809,2963959.618371592,-3210893.7565363767,-3196029.704237148,0.5011599992094673,0.4988400007905327
20000207,4,0.809,2963959.618371592,2854446.2348354924,2841232.269710187,0.5011599992094673,0.4988400007905327
20000207,4,0.809,2963959.618371592,-4672996.292072576,-4651363.791421293,0.5011599992094673,0.4988400007905327
20000207,4,0.809,2963959.618371592,6231146.975773459,6202301.395210872,0.5011599992094673,0.4988400007905327
20000208,1,0.54,384420.61481690686,105174.72,102412.4120011297,0.506653370014417,0.493346629985583
20000209,1,0.89,598859.52,317252.96,215732.0128,0.5952380952380952,0.4047619047619047
20000210,1,0.705,383476.3337992584,137912.805,132438.0103284771,0.5101253526179882,0.4898746473820117
20000211,1,0.537,412160.4339593485,113113.68,108216.47303617017,0.5110631265027625,0.4889368734972376
20000212,1,0.883,660107.9663209969,295160.41,287714.9242614403,0.5063868595057243,0.4936131404942758
20000213,1,0.545,1658882.9994105212,455413.445,448677.7896787341,0.5037250971267625,0.4962749028732374
20000214,1,0.88,270410.75566875545,123036.32,114925.1449885048,0.5170430431076036,0.4829569568923963
20000215,1,0.559,1542495.4195763897,434098.1580000001,428156.78154320194,0.5034452551005076,0.4965547448994925
20000216,1,0.545,732165.0240968785,201892.525,197137.4131327988,0.5059583397294098,0.4940416602705901
20000217,1,0.884,475828.14,247139.88,173492.19576000003,0.5875440658049353,0.4124559341950646
20000218,1,0.614,740333.799238776,231122.494,223442.45873260844,0.5084476764225038,0.4915523235774963
20000219,1,0.744,670745.9835092949,252940.656,246094.35573091535,0.5068595390184528,0.4931404609815471
20000220,1,0.463,347074.6676632182,82528.36099999999,78167.21012807004,0.5135696050653886,0.4864303949346114
20000221,1,0.857,1091857.476,460719.772,475002.084932,0.4923682914820285,0.5076317085179715
20000222,1,0.813,339254.67769247433,140399.409,135414.64396398165,0.5090364594959005,0.4909635405040995
20000223,2,0.784,1567295.0126706194,466784.6455970559,458105.7743082139,0.5046918375961397,0.4953081624038602
20000223,2,0.784,1567295.0126706194,153360.13840294414,150508.73162555174,0.5046918375961397,0.4953081624038602
20000224,1,0.776,387693.64867182303,153623.944,147226.32736933467,0.5106325591822575,0.4893674408177425
20000225,2,0.567,1264975.2325822134,186388.41097534963,183934.3474699141,0.5033134116786915,0.4966865883213086
20000225,2,0.567,1264975.2325822134,174608.58202465036,172309.61640420087,0.5033134116786915,0.4966865883213086
20000226,1,0.804,287338.09,120636.984,110382.84036000005,0.5221932114882506,0.4778067885117494
20000227,2,0.522,796135.851,112693.74210169433,103340.16150725372,0.5216484089723527,0.4783515910276474
20000227,2,0.522,796135.851,104094.42389830571,95454.58671474636,0.5216484089723527,0.4783515910276474
20000228,3,0.578,2349954.7407498443,3256198.0234713405,3218754.8287512115,0.5028913874413214,0.4971086125586786
20000228,3,0.578,2349954.7407498443,-3922646.2910017977,-3877539.5721126334,0.5028913874413214,0.4971086125586786
20000228,3,0.578,2349954.7407498443,1349512.483530456,1333994.3675148312,0.5028913874413214,0.4971086125586786
20000229,2,0.492,651846.516,542885.107225102,172094.57899035732,0.7593014426727411,0.2406985573272588
20000229,2,0.492,651846.516,-299370.6912251021,-94900.50911835734,0.7593014426727411,0.2406985573272588
20000230,1,0.733,382004.1684941405,141900.73699999996,138108.31850620496,0.5067719568692859,0.493228043130714
20000231,1,0.541,1609212.248376737,437001.406,433582.4203718148,0.5019636165551306,0.4980363834448694
20000232,1,0.457,404716.59151941177,93446.446,91509.0363243712,0.5052375026987063,0.4947624973012938
20000233,1,0.835,602718.12,316521.78,186747.8502,0.6289308176100629,0.3710691823899371
20000234,1,0.798,523851.7099234627,211251.348,206782.31651892327,0.505345300941516,0.494654699058484
20000235,1,0.843,574297.3702696515,243603.396,240529.28713731616,0.5031748619435923,0.4968251380564076
20000237,1,0.703,690856.3651745573,246933.671,238738.3537177138,0.5084370901196641,0.4915629098803358
20000238,4,0.514,3846422.716264105,356557.24034883507,354402.1788269105,0.5015156009357208,0.4984843990642791
20000238,4,0.514,3846422.716264105,191714.83731806715,190556.096946726,0.5015156009357208,0.4984843990642791
20000238,4,0.514,3846422.716264105,-181176.38244899045,-180081.3373725945,0.5015156009357208,0.4984843990642791
20000238,4,0.514,3846422.716264105,624431.3787820883,620657.2637587079,0.5015156009357208,0.4984843990642791
20000239,1,0.884,302947.0929872751,136846.73600000003,130958.4942007512,0.510993515314908,0.489006484685092
20000240,1,0.868,410922.46925473097,180445.916,176234.78731310647,0.5059032191085437,0.4940967808914561
20000241,1,0.587,824944.195,97491.895,386750.347465,0.201328769881216,0.7986712301187839
20000242,1,0.689,538662.8169999999,211234.309,159904.37191299992,0.5691519635742744,0.4308480364257256
20000243,1,0.706,423206.1481941127,151578.906,147204.63462504357,0.5073201344455013,0.4926798655544987
20000244,1,0.877,776049.6518440121,343836.62,336758.9246671986,0.5051996339002354,0.4948003660997647
20000245,2,0.767,886079.2324201736,-162926.58410716185,-96349.7893795378,0.6283896288587963,0.3716103711412037
20000245,2,0.767,886079.2324201736,589994.4851071618,348904.6596458109,0.6283896288587963,0.3716103711412037
20000246,1,0.565,169652.70290990308,50210.985,45642.79214409525,0.52382896632773,0.4761710336722701
20000247,1,0.776,342201.1430100176,138214.91199999998,127333.17497577364,0.5204892024419274,0.4795107975580726
20000248,1,0.841,163507.9720128128,71845.78899999999,65664.41546277555,0.5224760539095037,0.4775239460904962
20000249,2,0.662,1187009.492,-876285.786029261,-257628.02109260284,0.7727975270479134,0.2272024729520866
20000249,2,0.662,1187009.492,1483550.302029261,436163.7887966029,0.7727975270479134,0.2272024729520866
20000250,3,0.749,7161761.539809164,-983979.3525272356,-979601.1897600552,0.5011148416560699,0.4988851583439302
20000250,3,0.749,7161761.539809164,965549.16385711,961253.0052149356,0.5011148416560699,0.4988851583439302
20000250,3,0.749,7161761.539809164,2706490.0736701256,2694447.692862184,0.5011148416560699,0.4988851583439302
20000252,1,0.676,223152.142,96761.288,54089.559992,0.6414368184733804,0.3585631815266196
20000253,3,0.749,2471505.8242991883,564796.8173062848,560709.1315521447,0.5018159325405104,0.4981840674594896
20000253,3,0.749,2471505.8242991883,-27043.29891586371,-26847.57453439401,0.5018159325405104,0.4981840674594896
20000253,3,0.749,2471505.8242991883,391186.9906095789,388355.7963823413,0.5018159325405104,0.4981840674594896
20000254,1,0.639,106943.39876914362,36344.403,31992.42881348278,0.5318420833321291,0.4681579166678709
20000255,1,0.503,426876.234633368,108983.501,105735.24502058409,0.5075639785524467,0.4924360214475532
20000256,1,0.537,364290.1265114313,99468.51,96155.2879366386,0.5084683512392355,0.4915316487607644
20000257,1,0.48,181085.814,77747.04,9174.150720000003,0.8944543828264758,0.1055456171735242
20000258,1,0.855,299548.92193553486,130083.11999999998,126031.20825488232,0.5079103574031306,0.4920896425968693
20000259,2,0.791,1921638.992618214,1115049.0220285258,1107566.8059342452,0.5016832004883945,0.4983167995116054
20000259,2,0.791,1921638.992618214,-352482.3080285258,-350117.07677323767,0.5016832004883945,0.4983167995116054
20000260,1,0.645,358474.5935077356,118607.76,112608.35281248944,0.5129735923559443,0.4870264076440557
20000261,2,0.536,1808918.4337097188,296906.595517794,293695.3371483421,0.5027186317821171,0.4972813682178829
20000261,2,0.536,1808918.4337097188,190519.47648220608,188458.87132006715,0.5027186317821171,0.4972813682178829
20000262,1,0.574,260707.374,149347.338,298.6946760000061,0.998003992015968,0.0019960079840319
20000263,1,0.8,164284.04700000002,107992.8,23434.437600000016,0.8216926869350861,0.1783073130649138
20000264,1,0.732,774342.722770639,284570.856,282248.0170681078,0.5020490133993943,0.4979509866006057
20000265,1,0.758,356762.61,116062.686,154363.37238,0.4291845493562232,0.5708154506437768
20000266,2,0.537,835529.762508201,129698.8522418372,127375.1956235151,0.5045194305641056,0.4954805694358943
20000266,2,0.537,835529.762508201,96668.66475816282,94936.7698433888,0.5045194305641056,0.4954805694358943
20000267,1,0.895,679614.7497599982,308945.945,299309.25603519846,0.5079215836941474,0.4920784163058526
20000268,1,0.476,365938.997534812,89205.25600000001,84981.7068265705,0.5121236087503136,0.4878763912496865
20000269,1,0.755,278769.6637803413,107831.365,102639.73115415763,0.5123333653425737,0.4876666346574262
20000270,1,0.729,638027.547859627,234974.196,230147.88638966816,0.5051882180969947,0.4948117819030054
20000271,1,0.479,486943.756,154672.453,78573.606124,0.6631299734748011,0.3368700265251989
20000272,1,0.705,786395.8287026563,279239.925,275169.1342353727,0.5036712881011014,0.4963287118988986
20000273,1,0.459,493836.3199755836,115767.144,110903.72686879286,0.5107279270436612,0.4892720729563387
20000274,3,0.799,1290234.12,514115.9191660815,30846.955149964942,0.9433962264150942,0.0566037735849057
20000274,3,0.799,1290234.12,502893.9069674589,30173.634418047583,0.9433962264150942,0.0566037735849057
20000274,3,0.799,1290234.12,-44465.42813354041,-2667.925688012429,0.9433962264150942,0.0566037735849057
20000275,1,0.712,391603.7408287297,141493.62399999998,137328.23947005556,0.5074696160446396,0.4925303839553605
20000276,1,0.5,316127.9,107162.0,50901.95000000001,0.6779661016949152,0.3220338983050848
20000277,1,0.717,735646.9318246649,265971.867,261486.98311828476,0.5042514064184433,0.4957485935815566
20000278,1,0.652,255738.04,91015.94,75725.26208000001,0.5458515283842794,0.4541484716157205
20000279,1,0.732,323695.93200000003,148462.044,88483.37822400001,0.6265664160401002,0.3734335839598998
20000280,1,0.73,550097.1070000001,229863.13000000003,171707.75811000005,0.5724098454493417,0.4275901545506583
20000281,1,0.643,501749.96,166301.662,156323.56227999995,0.5154639175257733,0.4845360824742267
20000282,1,0.642,1180753.278885502,392977.83,365065.7750444924,0.5184105866534349,0.4815894133465651
20000283,1,0.602,625204.9507516101,190640.758,185732.6223524693,0.5065203012536836,0.4934796987463164
20000284,3,0.832,2156092.5463584946,1847963.944931224,1825170.6127910712,0.5031027085697464,0.4968972914302536
20000284,3,0.832,2156092.5463584946,-462139.87276804267,-456439.7033225819,0.5031027085697464,0.4968972914302536
20000284,3,0.832,2156092.5463584946,-483323.7201631811,-477362.2628982214,0.5031027085697464,0.4968972914302536
20000285,1,0.894,312689.82300000003,115945.54200000002,163599.15976200002,0.4147656574035669,0.585234342596433
20000286,2,0.613,1750882.2903492143,25347.254483754477,25016.925243476337,0.5032794065352318,0.4967205934647682
20000286,2,0.613,1750882.2903492143,514817.9245162456,508108.73974059214,0.5032794065352318,0.4967205934647682
20000287,1,0.673,307842.037,91307.929,115869.76190100002,0.4407227853680035,0.5592772146319965
20000288,1,0.529,417372.3337657884,112626.745,108163.21956210204,0.5101080804255541,0.4898919195744458
20000289,1,0.691,588786.4922543844,206394.099,200457.3671477796,0.507295945014567,0.4927040549854329
20000290,1,0.451,349542.3,81680.61000000002,75962.9673,0.5181347150259068,0.4818652849740932
20000291,1,0.628,132997.95132157183,44647.032,38875.68142994712,0.5345495873699883,0.4654504126300118
20000293,2,0.513,1066632.636,281914.4389445561,247520.87739332023,0.5324813631522897,0.4675186368477103
20000293,2,0.513,1066632.636,9450.067055443897,8297.158874679739,0.5324813631522897,0.4675186368477103
20000294,1,0.588,295268.0185915382,89147.856,84469.73893182444,0.513472474002455,0.4865275259975449
20000295,1,0.605,686782.6627979173,208999.065,206504.44599273996,0.5030019228974743,0.4969980771025258
20000296,4,0.576,2484732.279247721,-2808481.298697748,-2783227.633869003,0.5022581347789461,0.4977418652210538
20000296,4,0.576,2484732.279247721,2448776.4478483303,2426757.2235497166,0.5022581347789461,0.4977418652210538
20000296,4,0.576,2484732.279247721,378774.5900301951,375368.6757566326,0.5022581347789461,0.4977418652210538
20000296,4,0.576,2484732.279247721,699765.0128192231,693472.7754093413,0.5022581347789461,0.4977418652210538
20000297,1,0.57,565167.7163630985,164286.54,157859.05832696613,0.5099760507460205,0.4900239492539796
20000298,1,0.677,373506.853,144741.923,108122.216481,0.5724098454493417,0.4275901545506583
20000299,1,0.513,293805.9504850685,78536.19600000001,72186.25659884013,0.5210650082043873,0.4789349917956128
20000300,3,0.663,2157148.080048639,672187.0452484216,562064.1926921085,0.5446111979357072,0.4553888020642929
20000300,3,0.663,2157148.080048639,-382020.87334817887,-319435.2751779436,0.5446111979357072,0.4553888020642929
20000300,3,0.663,2157148.080048639,488730.8690997573,408663.2185580828,0.5446111979357072,0.4553888020642929
20000301,3,0.872,3484323.7948914664,1949894.3179544264,1939782.3160765923,0.5012998512253388,0.4987001487746612
20000301,3,0.872,3484323.7948914664,-571603.9086163334,-568639.6147343094,0.5012998512253388,0.4987001487746612
20000301,3,0.872,3484323.7948914664,144824.14266190687,144073.09580307544,0.5012998512253388,0.4987001487746612
20000303,1,0.848,592848.6726841085,255606.704,247128.970436124,0.5084316013314399,0.49156839866856
20000304,1,0.642,376071.13,190108.398,51329.26746000001,0.7874015748031497,0.2125984251968504
20000305,1,0.878,357239.2373795421,159326.27,154329.78041923797,0.5079649182186724,0.4920350817813276
20000306,1,0.596,719518.109739271,216153.704,212679.08940460547,0.5040512463701863,0.4959487536298137
20000307,1,0.575,1508804.776649437,438424.85,429137.8965734262,0.5053523237732683,0.4946476762267317
20000308,1,0.818,296416.60299584,125230.074,117238.70725059709,0.5164791663243931,0.483520833675607
20000309,1,0.844,311998.2968688055,134116.664,129209.8985572718,0.5093168827995865,0.4906831172004134
20000310,1,0.556,682867.0240000001,204345.568,175328.49734400006,0.5382131324004304,0.4617868675995695
20000311,1,0.658,204748.92,95549.496,39175.29335999999,0.7092198581560284,0.2907801418439715
20000312,1,0.815,633804.4642311546,259797.55,256753.088348391,0.5029469150027026,0.4970530849972974
20000313,3,0.831,2066995.509617425,20354586.04689103,19426089.39329094,0.5116701971915518,0.4883298028084482
20000313,3,0.831,2066995.509617425,-541579.5676172631,-516874.8246648698,0.5116701971915518,0.4883298028084482
20000313,3,0.831,2066995.509617425,-18934124.25927377,-18070423.520133995,0.5116701971915518,0.4883298028084482
20000314,1,0.671,352141.6531385253,120527.033,115760.01625595053,0.5100873424063241,0.4899126575936759
20000316,1,0.475,175980.06484699913,43117.175,40473.35580232459,0.5158141070064953,0.4841858929935047
20000317,1,0.899,368989.5554646994,169124.37499999997,162597.23536276477,0.5098382791975736,0.4901617208024264
20000318,1,0.895,372857.8745296092,172020.79,161687.00770400025,0.5154832796343073,0.4845167203656927
20000319,1,0.681,780676.585605186,268793.424,262847.3307971316,0.5055922097292347,0.4944077902707652
20000321,1,0.548,344707.6458810458,96625.004,92274.7859428131,0.5115146185670822,0.4884853814329177
20000322,1,0.813,300495.5832664062,124721.517,119581.39219558828,0.5105199827978647,0.4894800172021354
20000323,1,0.662,205708.9259525372,71368.23400000001,64811.07498057959,0.5240754600258528,0.4759245399741471
20000324,2,0.571,1427826.624,169932.67982919433,84456.54187510959,0.668002672010688,0.331997327989312
20000324,2,0.571,1427826.624,374682.5521708056,186217.2284288904,0.668002672010688,0.331997327989312
20000325,1,0.893,277263.950291946,125946.934,121649.7736107078,0.5086777413778227,0.4913222586221773
20000327,1,0.557,1017206.064,493539.8760000001,73043.90164799996,0.8710801393728224,0.1289198606271776
20000328,3,0.79,3018722.9155378705,50093.45627056473,48517.589938290665,0.5079903134225776,0.4920096865774225
20000328,3,0.79,3018722.9155378705,584648.3363989011,566256.1610901183,0.5079903134225776,0.4920096865774225
20000328,3,0.79,3018722.9155378705,576708.9873305344,558566.5722465089,0.5079903134225776,0.4920096865774225
20000329,1,0.485,728923.8878964218,178489.21500000003,175038.8706297646,0.5048798730715964,0.4951201269284036
20000330,1,0.873,552792.352,341776.00800000003,140811.71529599995,0.708215297450425,0.291784702549575
20000331,3,0.544,2128683.3904499933,273136.10281449824,269932.158870509,0.5029498537937461,0.4970501462062539
20000331,3,0.544,2128683.3904499933,-74961.14739467124,-74081.8373666126,0.5029498537937461,0.4970501462062539
20000331,3,0.544,2128683.3904499933,384242.868580173,379735.61890090007,0.5029498537937461,0.4970501462062539
20000332,1,0.819,361677.6332954346,149991.65999999997,146222.3216689609,0.5063625260188622,0.4936374739811378
20000334,3,0.834,5121443.195099399,-33684293.485183485,-33133038.771178603,0.5041250877234207,0.4958749122765792
20000334,3,0.834,5121443.195099399,57844376.68013596,56897734.13477205,0.5041250877234207,0.4958749122765792
20000334,3,0.834,5121443.195099399,-22006821.96295247,-21646672.970880546,0.5041250877234207,0.4958749122765792
20000335,4,0.522,2199125.15028125,91332.69252477604,90112.3317436599,0.5033628940392179,0.4966371059607821
20000335,4,0.522,2199125.15028125,59744.003731549084,58945.72179059941,0.5033628940392179,0.4966371059607821
20000335,4,0.522,2199125.15028125,370862.47513427807,365907.1189816194,0.5033628940392179,0.4966371059607821
20000335,4,0.522,2199125.15028125,55892.90460939669,55146.07993093372,0.5033628940392179,0.4966371059607821
20000336,1,0.817,220981.34521049284,92666.591,87875.16803697265,0.513269569845185,0.486730430154815
20000337,1,0.547,228849.1160971251,65793.70700000001,59386.75950512744,0.5255908436585437,0.4744091563414563
20000338,1,0.63,544397.0641212745,173791.8,169178.35039640294,0.5067257305020055,0.4932742694979944
20000340,1,0.491,358366.4202865071,90057.25600000001,85900.656360675,0.5118113462008032,0.4881886537991969
20000341,1,0.865,561556.6587099584,246925.495,238821.01478411403,0.5083422938226442,0.4916577061773558
20000342,1,0.72,755669.0769468655,276275.52,267806.2154017432,0.5077831179096677,0.4922168820903322
20000343,1,0.651,524340.7427026473,173208.966,168136.85749942347,0.5074295745712927,0.4925704254287074
20000344,1,0.794,722339.8139913091,289636.114,283901.6983090995,0.5049991609688412,0.4950008390311587
20000345,1,0.654,788974.6220880131,260594.802,255394.60084556055,0.5050390580947608,0.4949609419052392
20000346,4,0.781,2635449.1543967584,927704.0349085168,918936.3733225012,0.5023739493479444,0.4976260506520557
20000346,4,0.781,2635449.1543967584,1029854.9649970424,1020121.8825957543,0.5023739493479444,0.4976260506520557
20000346,4,0.781,2635449.1543967584,-270705.71652454714,-268147.29700433766,0.5023739493479444,0.4976260506520557
20000346,4,0.781,2635449.1543967584,-652824.122381012,-646654.3303300495,0.5023739493479444,0.4976260506520557
20000347,1,0.744,478460.2207588409,179973.59999999998,176000.8042445776,0.5055801705235705,0.4944198294764294
20000348,1,0.699,639813.9056275662,226895.4,220334.52003366876,0.5073350190499747,0.4926649809500253
20000349,1,0.488,295999.7069349313,74939.23199999999,69508.62498424646,0.5187978109510679,0.481202189048932
20000350,1,0.655,1416979.7317024362,467585.505,460536.2192650957,0.5037976084120248,0.4962023915879751
20000351,1,0.608,341911.60386891686,104841.696,103040.55915230147,0.504332108208031,0.4956678917919691
20000352,1,0.575,317199.59319008485,92727.95,89661.81608429879,0.5084054439608308,0.4915945560391692
20000353,4,0.541,1935561.616,-320272.5754162837,-263264.0569921853,0.548847420417124,0.451152579582876
20000353,4,0.541,1935561.616,167717.7270817179,137863.9716611721,0.548847420417124,0.451152579582876
20000353,4,0.541,1935561.616,109016.95630561424,89611.93808321492,0.548847420417124,0.451152579582876
20000353,4,0.541,1935561.616,618257.3400289516,508207.5335037984,0.548847420417124,0.451152579582876
20000354,4,0.708,2843474.8743625763,-23268667.187006555,-23073077.941412013,0.5021102921896072,0.4978897078103927
20000354,4,0.708,2843474.8743625763,85897969.6532885,85175937.79183441,0.5021102921896072,0.4978897078103927
20000354,4,0.708,2843474.8743625763,-30392429.285951,-30136959.89150523,0.5021102921896072,0.4978897078103927
20000354,4,0.708,2843474.8743625763,-31226034.676330958,-30963558.251868483,0.5021102921896072,0.4978897078103927
20000355,1,0.746,202146.2594918736,79236.39000000001,71564.71958093767,0.5254363858474954,0.4745636141525045
20000356,1,0.762,787598.748335577,302426.37,297723.8762317096,0.503917763758173,0.496082236241827
20000357,3,0.666,2579902.918,535901.9327965851,680059.5527188666,0.4407227853680035,0.5592772146319965
20000357,3,0.666,2579902.918,216588.12825845712,274850.3347599821,0.4407227853680035,0.5592772146319965
20000357,3,0.666,2579902.918,4766.5909449578,6048.803909151449,0.4407227853680035,0.5592772146319965
20000358,1,0.774,418314.3,282773.16000000003,41002.10819999999,0.8733624454148472,0.1266375545851528
20000359,1,0.764,380758.88790920906,147973.812,142925.97836263574,0.5086762414491115,0.4913237585508885
20000360,1,0.557,461268.992,203264.89600000004,53661.932544000025,0.7911392405063291,0.2088607594936709
20000361,2,0.705,1295637.605566416,183274.65662561348,170887.43584201322,0.5174880669713863,0.4825119330286138
20000361,2,0.705,1295637.605566416,289411.6283743865,269850.79108231014,0.5174880669713863,0.4825119330286138
20000362,1,0.665,371667.482821562,125147.015,122011.86107633874,0.5063423858641697,0.4936576141358303
20000363,4,0.549,2258855.940307618,18327.57685862697,18171.423245894,0.5021391491860844,0.4978608508139155
20000363,4,0.549,2258855.940307618,874003.8215617503,866557.1822524713,0.5021391491860844,0.4978608508139155
20000363,4,0.549,2258855.940307618,396736.69155403686,393356.437406543,0.5021391491860844,0.4978608508139155
20000363,4,0.549,2258855.940307618,-666359.3499744141,-660681.871676026,0.5021391491860844,0.4978608508139155
20000364,1,0.822,352878.9789269445,148543.62,141522.90067794838,0.5121019125296548,0.4878980874703453
20000365,2,0.755,1230652.337122169,184162.8001549569,180029.87650834172,0.5056740894469387,0.4943259105530613
20000365,2,0.755,1230652.337122169,285680.4948450431,279269.3430188961,0.5056740894469387,0.4943259105530613
20000366,1,0.856,414548.29396109935,181224.616,173628.72363070102,0.5107028616064373,0.4892971383935626
20000367,2,0.522,986912.3103276512,221756.30752100836,217296.13061513932,0.5050793214186479,0.4949206785813522
20000367,2,0.522,986912.3103276512,38444.51047899168,37671.277375894526,0.5050793214186479,0.4949206785813522
20000368,1,0.578,524247.43,106470.48999999998,196544.52453999995,0.3513703443429374,0.6486296556570625
20000369,1,0.68,265465.28500000003,124924.84000000004,55591.55380000004,0.6920415224913494,0.3079584775086506
20000370,1,0.746,314770.5544897069,121195.906,113622.92764932134,0.5161251511068915,0.4838748488931085
20000371,1,0.569,311698.88744353794,90715.10099999998,86641.5659553731,0.5114840200668969,0.4885159799331032
20000372,1,0.544,277432.4655759844,76459.744,74463.51727333548,0.5066133832181415,0.4933866167818585
20000373,1,0.732,279921.48745798616,104616.70799999998,100285.82081924588,0.5105681643016095,0.4894318356983905
20000374,1,0.708,674116.7688274705,240782.304,236492.3683298491,0.5044942000056375,0.4955057999943625
20000375,1,0.859,764307.1277196927,332315.317,324224.505711216,0.506161706425798,0.4938382935742019
20000376,1,0.725,201326.702,78431.95000000001,67529.90895,0.5373455131649651,0.4626544868350349
20000377,1,0.677,289548.8244134261,100882.478,95142.07612788944,0.5146420480272216,0.4853579519727782
20000378,1,0.71,184023.48225608384,66698.82,63957.85240181952,0.5104891987060215,0.4895108012939785
20000379,1,0.679,599721.1760593477,205695.58100000003,201515.09754429708,0.5051330719894765,0.4948669280105234
20000380,1,0.872,154228.08227546717,70548.288,63938.59974420737,0.5245737274713509,0.4754262725286491
20000381,1,0.625,189029.18540521924,61090.625,57052.61587826202,0.5170894631454154,0.4829105368545846
20000382,3,0.683,3957340.291,-317777.54971296946,-11757.769339379847,0.9643201542912248,0.0356798457087752
20000382,3,0.683,3957340.291,1249322.631704643,46224.9373730717,0.9643201542912248,0.0356798457087752
20000382,3,0.683,3957340.291,1674880.5870083263,61970.58171930797,0.9643201542912248,0.0356798457087752
20000383,1,0.563,293758.335,103044.201,62341.741605,0.6230529595015576,0.3769470404984424
20000384,1,0.653,554082.845,131330.707,230485.390785,0.3629764065335753,0.6370235934664247
20000385,3,0.534,1577055.501,1015947.3977713262,39621.94851308168,0.9624639076034648,0.037536092396535
20000385,3,0.534,1577055.501,128341.7418432442,5005.327931886518,0.9624639076034648,0.037536092396535
20000385,3,0.534,1577055.501,-333752.4336145704,-13016.344910968228,0.9624639076034648,0.037536092396535
20000386,1,0.864,360812.8894402317,161814.24,149928.0964763602,0.5190640508728931,0.4809359491271068
20000387,2,0.829,1780750.5198174235,310070.9550150548,305018.4738666,0.5041071110241979,0.4958928889758022
20000387,2,0.829,1780750.5198174235,434113.2259849452,427039.52606204414,0.5041071110241979,0.4958928889758022
20000388,1,0.454,745469.7583304986,170073.394,168369.87628204632,0.5025166961017337,0.4974833038982662
20000389,2,0.54,1876737.8088670948,273440.672117296,270670.10578324314,0.5025459579616701,0.4974540420383298
20000389,2,0.54,1876737.8088670948,235858.707882704,233468.9310049881,0.5025459579616701,0.4974540420383298
20000390,1,0.747,795842.7691387532,301339.053,293155.4955466486,0.5068827859509878,0.4931172140490123
20000392,4,0.453,2994963.065328632,192123.1679506427,190603.36900763164,0.5019854893719804,0.4980145106280195
20000392,4,0.453,2994963.065328632,71798.0401954174,71230.07857598744,0.5019854893719804,0.4980145106280195
20000392,4,0.453,2994963.065328632,278177.02567680494,275976.4938299525,0.5019854893719804,0.4980145106280195
20000392,4,0.453,2994963.065328632,138954.6501771349,137855.44318029872,0.5019854893719804,0.4980145106280195
20000393,1,0.458,265405.72500000003,60325.47,61230.35205000002,0.4962779156327542,0.5037220843672457
20000394,1,0.741,226593.0679498502,86104.2,81801.26335083898,0.5128135695030066,0.4871864304969934
20000395,1,0.555,710927.939209406,199862.16,194702.84626122037,0.506537976831331,0.493462023168669
20000396,1,0.841,432358.0250629759,185057.004,178556.0950779627,0.5089393216835726,0.4910606783164274
20000397,4,0.73,2343517.20429603,-265499.6535159845,-264427.64216391486,0.5010114702156399,0.4989885297843601
20000397,4,0.73,2343517.20429603,108945.81667021032,108505.92475063792,0.5010114702156399,0.4989885297843601
20000397,4,0.73,2343517.20429603,386774.0976282992,385212.4148997036,0.5010114702156399,0.4989885297843601
