invoice_id,company_reg_number,invoice_date,invoice_amount,end_date,disputed,electronic,payment_delay,month
58294,20000306,2021-05-10,154.0,2021-08-28,0,True,110,2021-05
79162,20000306,2021-09-08,131.0,2021-10-26,0,False,48,2021-09
30219,20000306,2021-03-06,103.0,2021-05-10,0,True,65,2021-03
50779,20000306,2021-09-03,131.0,2021-11-15,0,False,73,2021-09
22793,20000306,2021-08-27,148.0,2021-10-27,0,False,61,2021-08
36506,20000306,2021-01-06,99.0,2021-04-26,1,False,110,2021-01
48187,20000306,2021-02-21,169.0,2021-05-21,0,True,89,2021-02
29835,20000306,2021-03-09,117.0,2021-05-25,0,True,77,2021-03
68986,20000306,2021-08-28,91.0,2021-10-13,0,True,46,2021-08
21096,20000306,2021-06-05,118.0,2021-08-28,0,True,84,2021-06
48645,20000306,2021-07-04,141.0,2021-09-25,1,True,83,2021-07
17811,20000306,2021-08-06,117.0,2021-10-11,0,False,66,2021-08
64896,20000306,2021-09-02,139.0,2021-10-11,0,False,39,2021-09
34776,20000306,2021-10-27,107.0,2021-12-17,0,True,51,2021-10
16963,20000306,2021-08-23,151.0,2021-11-28,1,True,97,2021-08
21214,20000306,2021-05-17,100.0,2021-07-20,0,True,64,2021-05
43364,20000306,2021-01-07,118.0,2021-02-11,0,True,35,2021-01
14465,20000306,2021-03-14,113.0,2021-05-16,0,True,63,2021-03
37310,20000306,2021-05-05,127.0,2021-07-12,0,True,68,2021-05
7860,20000306,2021-01-10,123.0,2021-04-13,0,True,93,2021-01
15789,20000306,2021-06-08,143.0,2021-08-16,0,True,69,2021-06
32684,20000306,2021-06-03,110.0,2021-08-25,0,True,83,2021-06
46246,20000306,2021-09-19,109.0,2021-10-24,0,False,35,2021-09
7234,20000306,2021-09-25,145.0,2021-12-26,0,True,92,2021-09
3045,20000306,2021-06-28,153.0,2021-09-28,1,True,92,2021-06
58862,20000306,2021-01-06,128.0,2021-03-11,0,False,64,2021-01
71242,20000306,2021-01-09,89.0,2021-03-12,0,False,62,2021-01
41409,20000306,2021-05-09,111.0,2021-07-01,0,True,53,2021-05
25847,20000306,2021-04-08,102.0,2021-06-28,0,True,81,2021-04
52333,20000306,2021-01-08,126.0,2021-03-21,0,True,72,2021-01
54678,20000306,2021-04-11,99.0,2021-07-14,0,True,94,2021-04
77094,20000306,2021-09-18,132.0,2021-12-05,1,True,78,2021-09
4498,20000306,2021-03-28,161.0,2021-05-07,0,True,40,2021-03
76666,20000306,2021-09-07,93.0,2021-12-26,0,True,110,2021-09
69109,20000306,2021-07-05,122.0,2021-08-15,0,True,41,2021-07
74492,20000306,2021-01-05,102.0,2021-03-24,0,True,78,2021-01
27970,20000306,2021-01-21,136.0,2021-03-16,1,False,54,2021-01
1260,20000306,2021-03-23,118.0,2021-04-09,0,False,17,2021-03
1135,20000306,2021-06-09,141.0,2021-08-15,0,True,67,2021-06
15318,20000306,2021-05-08,108.0,2021-07-24,0,False,77,2021-05
53972,20000306,2021-08-17,107.0,2021-10-03,0,False,47,2021-08
9425,20000306,2021-08-12,146.0,2021-09-16,0,True,35,2021-08
50130,20000306,2021-07-24,140.0,2021-10-08,1,False,76,2021-07
19172,20000306,2021-06-01,125.0,2021-09-25,0,True,116,2021-06
52297,20000306,2021-05-28,111.0,2021-06-25,0,True,28,2021-05
53954,20000306,2021-02-09,131.0,2021-04-12,0,True,62,2021-02
36147,20000306,2021-01-03,132.0,2021-03-21,0,True,77,2021-01
8810,20000306,2021-09-17,101.0,2021-12-18,0,True,92,2021-09
31484,20000306,2021-03-08,144.0,2021-05-15,0,True,68,2021-03
801,20000306,2021-03-11,110.0,2021-05-12,0,False,62,2021-03
50470,20000306,2021-06-12,122.0,2021-08-05,0,False,54,2021-06
27050,20000306,2021-01-04,160.0,2021-03-07,0,True,62,2021-01
29337,20000306,2021-03-06,135.0,2021-05-24,0,True,79,2021-03
59462,20000306,2021-05-09,120.0,2021-07-24,0,True,76,2021-05
35514,20000306,2021-05-26,100.0,2021-07-28,0,True,63,2021-05
55008,20000306,2021-08-17,111.0,2021-10-16,1,True,60,2021-08
52582,20000306,2021-03-02,143.0,2021-05-13,0,True,72,2021-03
70446,20000306,2021-08-10,108.0,2021-10-18,0,True,69,2021-08
25439,20000306,2021-03-23,129.0,2021-05-28,1,True,66,2021-03
66103,20000306,2021-09-09,131.0,2021-11-27,0,False,79,2021-09
16078,20000306,2021-01-18,150.0,2021-03-24,0,False,65,2021-01
44116,20000306,2021-05-25,138.0,2021-08-17,0,True,84,2021-05
78060,20000306,2021-07-10,117.0,2021-08-14,0,True,35,2021-07
51751,20000306,2021-05-19,111.0,2021-07-17,0,True,59,2021-05
47373,20000306,2021-05-06,146.0,2021-07-11,0,False,66,2021-05
11037,20000306,2021-09-10,130.0,2021-11-26,0,True,77,2021-09
930,20000306,2021-06-01,86.0,2021-08-21,0,True,81,2021-06
5643,20000306,2021-01-02,127.0,2021-03-27,1,True,84,2021-01
3369,20000306,2021-07-08,141.0,2021-10-18,0,True,102,2021-07
10671,20000306,2021-05-26,114.0,2021-07-28,0,False,63,2021-05
27759,20000306,2021-09-28,94.0,2021-12-08,0,False,71,2021-09
38867,20000306,2021-03-05,146.0,2021-05-26,0,False,82,2021-03
25893,20000306,2021-07-05,124.0,2021-08-25,0,True,51,2021-07
55630,20000306,2021-03-27,145.0,2021-05-24,0,True,58,2021-03
64385,20000306,2021-07-18,94.0,2021-09-26,0,True,70,2021-07
15641,20000306,2021-05-11,128.0,2021-06-27,0,True,47,2021-05
65528,20000306,2021-04-04,151.0,2021-06-27,0,True,84,2021-04
40506,20000306,2021-08-09,103.0,2021-10-10,0,True,62,2021-08
1542,20000306,2021-08-28,100.0,2021-11-11,0,False,75,2021-08
3438,20000306,2021-03-10,144.0,2021-05-16,0,False,67,2021-03
39271,20000306,2021-03-09,98.0,2021-05-06,1,True,58,2021-03
70908,20000306,2021-01-10,145.0,2021-03-27,0,True,76,2021-01
36852,20000306,2021-08-04,91.0,2021-11-14,0,True,102,2021-08
30833,20000306,2021-03-27,129.0,2021-06-26,0,True,91,2021-03
24689,20000306,2021-04-21,155.0,2021-05-27,1,True,36,2021-04
50109,20000306,2021-03-06,122.0,2021-06-28,0,False,114,2021-03
41024,20000306,2021-09-21,135.0,2021-10-13,0,True,22,2021-09
33408,20000306,2021-01-14,142.0,2021-04-27,0,True,103,2021-01
43272,20000306,2021-03-05,96.0,2021-05-13,0,True,69,2021-03
71591,20000306,2021-03-02,154.0,2021-06-13,0,False,103,2021-03
11286,20000306,2021-02-18,130.0,2021-05-15,0,True,86,2021-02
57347,20000306,2021-05-21,120.0,2021-08-05,0,True,76,2021-05
50463,20000306,2021-01-27,100.0,2021-03-09,0,True,41,2021-01
44376,20000306,2021-09-14,171.0,2021-11-26,0,True,73,2021-09
44124,20000306,2021-06-14,99.0,2021-08-14,1,True,61,2021-06
38705,20000306,2021-01-17,123.0,2021-03-28,0,True,70,2021-01
72285,20000306,2021-06-19,152.0,2021-09-27,0,True,100,2021-06
12613,20000306,2021-06-06,95.0,2021-09-26,0,True,112,2021-06
26314,20000306,2021-03-17,124.0,2021-05-26,1,False,70,2021-03
68695,20000306,2021-04-27,123.0,2021-07-15,0,False,79,2021-04
72561,20000306,2021-09-04,140.0,2021-12-07,0,True,94,2021-09
52579,20000306,2021-03-17,120.0,2021-04-24,0,True,38,2021-03
8570,20000306,2021-03-25,116.0,2021-06-25,0,False,92,2021-03
31120,20000306,2021-02-10,155.0,2021-05-22,0,True,101,2021-02
63609,20000306,2021-01-03,106.0,2021-02-21,0,False,49,2021-01
52351,20000306,2021-06-14,146.0,2021-08-11,0,True,58,2021-06
56535,20000306,2021-07-27,95.0,2021-10-11,1,True,76,2021-07
17513,20000307,2021-03-04,456.0,2021-05-11,0,True,68,2021-03
7109,20000307,2021-09-16,410.0,2021-11-27,0,True,72,2021-09
71017,20000307,2021-03-16,489.0,2021-06-26,0,False,102,2021-03
34391,20000307,2021-07-08,344.0,2021-09-21,0,False,75,2021-07
9567,20000307,2021-06-04,384.0,2021-08-24,0,False,81,2021-06
33466,20000307,2021-09-28,436.0,2021-12-13,1,True,76,2021-09
24737,20000307,2021-08-27,387.0,2021-11-07,0,False,72,2021-08
22803,20000307,2021-04-17,437.0,2021-07-25,0,True,99,2021-04
53072,20000307,2021-04-18,403.0,2021-07-12,0,True,85,2021-04
20066,20000307,2021-10-18,361.0,2021-12-18,0,True,61,2021-10
66955,20000307,2021-04-14,474.0,2021-07-21,0,False,98,2021-04
44915,20000307,2021-07-18,402.0,2021-10-12,0,True,86,2021-07
15115,20000307,2021-06-04,310.0,2021-08-28,0,False,85,2021-06
64290,20000307,2021-04-08,425.0,2021-07-24,0,False,107,2021-04
5909,20000307,2021-03-14,428.0,2021-05-27,0,False,74,2021-03
19090,20000307,2021-06-27,404.0,2021-09-04,0,True,69,2021-06
20843,20000307,2021-07-09,308.0,2021-09-16,0,True,69,2021-07
48669,20000307,2021-04-28,444.0,2021-06-21,0,True,54,2021-04
31680,20000307,2021-06-27,432.0,2021-08-26,0,True,60,2021-06
22029,20000307,2021-03-27,389.0,2021-06-24,0,False,89,2021-03
11243,20000307,2021-03-27,295.0,2021-05-18,0,True,52,2021-03
20033,20000307,2021-04-14,454.0,2021-06-15,0,True,62,2021-04
14522,20000307,2021-04-17,403.0,2021-06-28,0,True,72,2021-04
39954,20000307,2021-06-09,428.0,2021-09-01,0,False,84,2021-06
72629,20000307,2021-02-06,429.0,2021-04-28,0,True,81,2021-02
77255,20000307,2021-06-14,333.0,2021-08-16,0,True,63,2021-06
63587,20000307,2021-06-28,363.0,2021-08-04,0,False,37,2021-06
67165,20000307,2021-04-04,342.0,2021-07-21,0,True,108,2021-04
66365,20000307,2021-06-28,540.0,2021-09-20,0,False,84,2021-06
72825,20000307,2021-04-06,341.0,2021-06-21,0,True,76,2021-04
78833,20000307,2021-09-17,372.0,2021-11-18,0,True,62,2021-09
78602,20000307,2021-06-09,509.0,2021-08-16,0,True,68,2021-06
11029,20000307,2021-03-23,273.0,2021-06-17,1,True,86,2021-03
33970,20000307,2021-09-08,512.0,2021-11-02,0,True,55,2021-09
67155,20000307,2021-06-10,351.0,2021-07-15,0,True,35,2021-06
5124,20000307,2021-08-27,334.0,2021-11-24,1,True,89,2021-08
46874,20000307,2021-06-17,497.0,2021-08-28,0,True,72,2021-06
7980,20000307,2021-03-27,364.0,2021-06-27,0,True,92,2021-03
6606,20000307,2021-09-03,297.0,2021-11-18,0,True,76,2021-09
10902,20000307,2021-09-08,496.0,2021-11-08,0,True,61,2021-09
51523,20000307,2021-09-04,387.0,2021-11-26,0,False,83,2021-09
16524,20000307,2021-01-28,325.0,2021-03-24,0,True,55,2021-01
44625,20000307,2021-05-28,421.0,2021-08-06,0,False,70,2021-05
28185,20000307,2021-03-01,473.0,2021-05-26,0,True,86,2021-03
48593,20000307,2021-07-02,406.0,2021-09-28,0,True,88,2021-07
14379,20000307,2021-07-10,332.0,2021-10-15,1,True,97,2021-07
14961,20000307,2021-03-12,523.0,2021-06-25,1,True,105,2021-03
33306,20000307,2021-07-08,316.0,2021-10-13,0,True,97,2021-07
15076,20000307,2021-08-18,340.0,2021-11-02,0,True,76,2021-08
77012,20000307,2021-08-10,402.0,2021-11-28,0,True,110,2021-08
38478,20000307,2021-09-08,523.0,2021-12-24,0,True,107,2021-09
50133,20000307,2021-09-14,375.0,2021-12-09,1,False,86,2021-09
41262,20000307,2021-01-18,368.0,2021-04-24,1,True,96,2021-01
18571,20000307,2021-06-02,442.0,2021-08-05,0,True,64,2021-06
9210,20000307,2021-08-27,327.0,2021-11-13,0,True,78,2021-08
42737,20000307,2021-06-10,434.0,2021-07-09,0,True,29,2021-06
74273,20000307,2021-08-05,420.0,2021-11-09,0,True,96,2021-08
12030,20000307,2021-09-09,270.0,2021-11-28,0,False,80,2021-09
17095,20000307,2021-05-01,477.0,2021-07-02,0,True,62,2021-05
62208,20000307,2021-06-06,298.0,2021-07-17,0,True,41,2021-06
59217,20000307,2021-07-27,547.0,2021-10-18,0,True,83,2021-07
43508,20000307,2021-04-09,345.0,2021-06-17,0,True,69,2021-04
52532,20000307,2021-08-06,315.0,2021-10-28,0,True,83,2021-08
22729,20000307,2021-05-02,408.0,2021-08-24,0,False,114,2021-05
23705,20000307,2021-05-16,492.0,2021-08-11,0,False,87,2021-05
35579,20000307,2021-08-12,396.0,2021-10-17,0,True,66,2021-08
45991,20000307,2021-09-06,412.0,2021-10-24,0,True,48,2021-09
14241,20000307,2021-04-24,255.0,2021-07-27,0,True,94,2021-04
16398,20000307,2021-05-23,492.0,2021-07-13,1,False,51,2021-05
29612,20000307,2021-03-03,365.0,2021-06-27,0,True,116,2021-03
51474,20000307,2021-03-06,387.0,2021-06-28,0,True,114,2021-03
20468,20000307,2021-07-08,449.0,2021-09-24,1,False,78,2021-07
42933,20000307,2021-05-09,408.0,2021-08-28,0,True,111,2021-05
24004,20000307,2021-03-28,434.0,2021-06-17,0,True,81,2021-03
75470,20000307,2021-01-16,282.0,2021-03-18,1,True,61,2021-01
67315,20000307,2021-07-17,397.0,2021-10-21,0,False,96,2021-07
26380,20000307,2021-03-03,481.0,2021-06-16,0,True,105,2021-03
47800,20000307,2021-07-10,401.0,2021-10-08,0,False,90,2021-07
27046,20000307,2021-03-25,343.0,2021-05-21,0,True,57,2021-03
51664,20000307,2021-04-27,329.0,2021-07-01,0,True,65,2021-04
71824,20000308,2021-09-18,136.0,2021-12-11,0,True,84,2021-09
32075,20000308,2021-05-17,130.0,2021-07-28,1,False,72,2021-05
49339,20000308,2021-04-18,166.0,2021-06-10,1,True,53,2021-04
2160,20000308,2021-04-18,141.0,2021-07-21,1,False,94,2021-04
4642,20000308,2021-06-14,193.0,2021-08-15,0,True,62,2021-06
60831,20000308,2021-04-18,116.0,2021-07-13,1,True,86,2021-04
71986,20000308,2021-05-18,147.0,2021-07-16,0,True,59,2021-05
365,20000308,2021-03-26,136.0,2021-06-13,0,False,79,2021-03
66658,20000308,2021-06-16,145.0,2021-09-11,0,True,87,2021-06
25220,20000308,2021-08-28,138.0,2021-09-26,1,True,29,2021-08
43749,20000308,2021-06-23,110.0,2021-08-18,0,True,56,2021-06
27112,20000308,2021-03-01,150.0,2021-06-02,0,True,93,2021-03
47769,20000308,2021-07-19,173.0,2021-09-27,0,True,70,2021-07
24048,20000308,2021-01-10,124.0,2021-03-21,0,True,70,2021-01
56333,20000308,2021-08-18,191.0,2021-11-26,0,True,100,2021-08
63279,20000308,2021-05-12,93.0,2021-06-21,0,True,40,2021-05
17242,20000308,2021-05-18,172.0,2021-08-28,0,True,102,2021-05
77742,20000308,2021-01-19,161.0,2021-02-24,0,True,36,2021-01
73546,20000308,2021-05-02,147.0,2021-07-07,0,True,66,2021-05
25541,20000308,2021-04-23,121.0,2021-06-15,0,False,53,2021-04
9084,20000308,2021-05-13,141.0,2021-07-02,0,True,50,2021-05
65910,20000308,2021-10-25,147.0,2021-11-12,1,True,18,2021-10
73010,20000308,2021-08-14,133.0,2021-09-12,0,True,29,2021-08
14543,20000308,2021-06-02,165.0,2021-08-17,1,False,76,2021-06
25781,20000308,2021-01-18,142.0,2021-04-27,0,True,99,2021-01
37785,20000308,2021-04-21,159.0,2021-05-26,0,True,35,2021-04
21659,20000308,2021-03-20,140.0,2021-06-07,1,True,79,2021-03
53014,20000308,2021-04-14,143.0,2021-06-28,0,True,75,2021-04
60254,20000308,2021-08-09,133.0,2021-11-26,0,True,109,2021-08
60373,20000308,2021-09-09,147.0,2021-11-18,1,True,70,2021-09
52092,20000308,2021-10-08,126.0,2021-11-26,0,True,49,2021-10
63648,20000308,2021-03-08,190.0,2021-04-01,0,False,24,2021-03
59882,20000308,2021-03-18,150.0,2021-05-16,0,True,59,2021-03
43448,20000308,2021-09-10,146.0,2021-12-12,0,True,93,2021-09
60391,20000308,2021-04-04,131.0,2021-07-28,0,False,115,2021-04
40760,20000308,2021-04-06,131.0,2021-06-18,0,True,73,2021-04
75837,20000308,2021-09-08,109.0,2021-10-09,0,True,31,2021-09
27314,20000308,2021-01-10,147.0,2021-04-18,0,True,98,2021-01
5499,20000309,2021-04-20,134.0,2021-06-11,0,False,52,2021-04
29557,20000309,2021-07-27,113.0,2021-09-26,1,False,61,2021-07
29006,20000309,2021-04-18,147.0,2021-06-26,0,True,69,2021-04
71094,20000309,2021-03-14,110.0,2021-05-25,0,True,72,2021-03
36194,20000309,2021-01-16,139.0,2021-03-06,0,True,49,2021-01
3513,20000309,2021-01-23,137.0,2021-03-08,0,True,44,2021-01
50717,20000309,2021-08-09,152.0,2021-10-27,0,True,79,2021-08
37506,20000309,2021-07-16,120.0,2021-09-02,0,True,48,2021-07
5323,20000309,2021-03-27,120.0,2021-05-21,0,True,55,2021-03
32036,20000309,2021-03-23,81.0,2021-05-17,0,False,55,2021-03
54490,20000309,2021-09-21,150.0,2021-11-24,0,True,64,2021-09
68794,20000309,2021-09-26,97.0,2021-12-14,0,False,79,2021-09
4085,20000309,2021-09-17,145.0,2021-11-16,0,True,60,2021-09
42485,20000309,2021-08-21,134.0,2021-10-02,0,True,42,2021-08
11139,20000309,2021-09-07,132.0,2021-12-18,1,True,102,2021-09
17626,20000309,2021-09-28,122.0,2021-10-11,0,False,13,2021-09
77700,20000309,2021-04-18,100.0,2021-07-21,0,True,94,2021-04
38947,20000309,2021-05-07,136.0,2021-08-24,0,True,109,2021-05
16757,20000309,2021-11-27,127.0,2021-12-11,0,True,14,2021-11
15063,20000309,2021-03-15,142.0,2021-05-24,0,True,70,2021-03
72560,20000309,2021-05-18,99.0,2021-07-12,0,True,55,2021-05
7839,20000309,2021-08-23,152.0,2021-11-01,0,False,70,2021-08
12082,20000309,2021-01-09,97.0,2021-04-14,0,True,95,2021-01
621,20000309,2021-04-14,127.0,2021-06-28,0,True,75,2021-04
51712,20000309,2021-03-11,113.0,2021-06-16,0,True,97,2021-03
55352,20000309,2021-01-07,163.0,2021-03-15,0,True,67,2021-01
50320,20000309,2021-01-09,104.0,2021-04-05,0,True,86,2021-01
2637,20000309,2021-03-28,103.0,2021-05-14,0,True,47,2021-03
9765,20000309,2021-11-19,139.0,2021-12-06,0,True,17,2021-11
7546,20000309,2021-07-17,145.0,2021-10-09,0,True,84,2021-07
41538,20000309,2021-01-06,95.0,2021-03-16,0,True,69,2021-01
3414,20000309,2021-01-10,134.0,2021-04-15,0,True,95,2021-01
21482,20000309,2021-04-17,136.0,2021-06-28,0,False,72,2021-04
43756,20000309,2021-05-09,126.0,2021-08-28,1,True,111,2021-05
54372,20000309,2021-02-03,108.0,2021-04-13,0,True,69,2021-02
15480,20000309,2021-01-27,120.0,2021-04-01,0,True,64,2021-01
44772,20000309,2021-09-28,125.0,2021-12-11,0,True,74,2021-09
78755,20000309,2021-07-06,91.0,2021-09-04,1,False,60,2021-07
14018,20000309,2021-03-06,151.0,2021-06-28,0,False,114,2021-03
66657,20000309,2021-01-17,95.0,2021-03-21,0,True,63,2021-01
29283,20000309,2021-05-14,141.0,2021-07-15,0,True,62,2021-05
61292,20000309,2021-07-13,138.0,2021-08-26,0,True,44,2021-07
24033,20000309,2021-05-27,98.0,2021-08-02,1,False,67,2021-05
15245,20000309,2021-06-18,109.0,2021-09-14,0,True,88,2021-06
59991,20000309,2021-01-12,139.0,2021-03-24,0,True,71,2021-01
38096,20000309,2021-01-02,108.0,2021-04-28,0,True,116,2021-01
13560,20000309,2021-04-06,134.0,2021-05-21,0,True,45,2021-04
49873,20000309,2021-09-17,121.0,2021-12-26,1,True,100,2021-09
45333,20000309,2021-04-04,105.0,2021-06-28,0,True,85,2021-04
6849,20000309,2021-09-27,127.0,2021-12-27,0,True,91,2021-09
58849,20000309,2021-11-25,151.0,2021-12-28,0,True,33,2021-11
66699,20000309,2021-03-08,117.0,2021-05-21,0,True,74,2021-03
19722,20000309,2021-09-23,90.0,2021-12-14,0,True,82,2021-09
33505,20000310,2021-05-11,226.0,2021-08-13,0,True,94,2021-05
25383,20000310,2021-08-04,223.0,2021-10-01,0,True,58,2021-08
34279,20000310,2021-01-26,206.0,2021-03-14,0,True,47,2021-01
56033,20000310,2021-06-17,248.0,2021-08-15,0,True,59,2021-06
74767,20000310,2021-01-28,271.0,2021-04-17,0,True,79,2021-01
50515,20000310,2021-08-25,165.0,2021-09-10,0,True,16,2021-08
60168,20000310,2021-01-28,182.0,2021-03-28,0,True,59,2021-01
77615,20000310,2021-03-21,261.0,2021-06-16,0,False,87,2021-03
43066,20000310,2021-03-09,202.0,2021-05-12,0,True,64,2021-03
76470,20000310,2021-04-18,230.0,2021-07-27,0,True,100,2021-04
63699,20000310,2021-01-08,226.0,2021-03-26,0,True,77,2021-01
64443,20000310,2021-05-18,177.0,2021-06-13,0,True,26,2021-05
74601,20000310,2021-06-28,276.0,2021-08-24,0,True,57,2021-06
63334,20000310,2021-09-14,288.0,2021-12-24,0,False,101,2021-09
35252,20000310,2021-03-06,189.0,2021-06-28,0,False,114,2021-03
34200,20000310,2021-02-24,248.0,2021-05-17,0,True,82,2021-02
6782,20000310,2021-06-27,216.0,2021-09-02,0,True,67,2021-06
51290,20000310,2021-09-21,244.0,2021-11-18,0,True,58,2021-09
8325,20000310,2021-09-27,172.0,2021-12-27,0,True,91,2021-09
30526,20000310,2021-10-10,223.0,2021-11-16,1,True,37,2021-10
25004,20000310,2021-01-25,258.0,2021-03-27,0,True,61,2021-01
61613,20000310,2021-03-02,228.0,2021-06-26,1,True,116,2021-03
72242,20000310,2021-08-08,200.0,2021-11-20,0,True,104,2021-08
40211,20000310,2021-06-03,227.0,2021-08-26,0,True,84,2021-06
16984,20000310,2021-03-17,218.0,2021-05-17,0,True,61,2021-03
58955,20000310,2021-09-08,174.0,2021-11-22,1,True,75,2021-09
48906,20000310,2021-04-28,242.0,2021-06-24,0,True,57,2021-04
58629,20000310,2021-01-19,248.0,2021-03-19,0,True,59,2021-01
41761,20000310,2021-05-17,153.0,2021-08-11,0,False,86,2021-05
62173,20000310,2021-04-05,234.0,2021-06-27,1,True,83,2021-04
51715,20000310,2021-03-16,254.0,2021-05-25,0,False,70,2021-03
55253,20000310,2021-03-26,201.0,2021-06-27,0,True,93,2021-03
32422,20000310,2021-06-21,255.0,2021-08-21,1,True,61,2021-06
36262,20000310,2021-01-21,161.0,2021-02-11,0,True,21,2021-01
43289,20000310,2021-08-27,197.0,2021-10-13,0,False,47,2021-08
58209,20000310,2021-05-18,269.0,2021-07-15,0,True,58,2021-05
77321,20000310,2021-09-06,182.0,2021-11-28,0,True,83,2021-09
73530,20000310,2021-03-14,261.0,2021-05-26,0,False,73,2021-03
27202,20000310,2021-08-07,270.0,2021-10-24,0,True,78,2021-08
57952,20000310,2021-06-27,166.0,2021-08-28,0,True,62,2021-06
1347,20000310,2021-06-27,254.0,2021-09-27,0,True,92,2021-06
67727,20000310,2021-06-06,164.0,2021-08-13,1,False,68,2021-06
27764,20000310,2021-06-17,232.0,2021-08-25,0,True,69,2021-06
73457,20000310,2021-09-21,228.0,2021-11-25,0,True,65,2021-09
3172,20000310,2021-07-28,148.0,2021-10-25,0,False,89,2021-07
16038,20000310,2021-07-02,256.0,2021-10-05,0,True,95,2021-07
78894,20000310,2021-05-02,257.0,2021-07-11,0,True,70,2021-05
6529,20000310,2021-07-12,165.0,2021-08-26,1,True,45,2021-07
13027,20000310,2021-03-09,261.0,2021-05-26,1,True,78,2021-03
4122,20000310,2021-07-22,241.0,2021-08-27,0,False,36,2021-07
37512,20000310,2021-01-14,161.0,2021-03-09,0,True,54,2021-01
55776,20000310,2021-05-02,252.0,2021-07-28,0,False,87,2021-05
15160,20000310,2021-09-26,143.0,2021-11-21,0,False,56,2021-09
48098,20000310,2021-05-05,229.0,2021-08-11,0,True,98,2021-05
9867,20000310,2021-01-04,211.0,2021-03-28,0,True,83,2021-01
36404,20000310,2021-04-02,249.0,2021-07-13,0,True,102,2021-04
12,20000310,2021-01-06,176.0,2021-04-26,1,True,110,2021-01
49020,20000310,2021-05-16,193.0,2021-07-20,0,True,65,2021-05
73975,20000310,2021-09-16,279.0,2021-11-01,1,False,46,2021-09
52331,20000310,2021-06-09,226.0,2021-08-18,0,True,70,2021-06
77032,20000310,2021-08-09,184.0,2021-10-28,0,True,80,2021-08
12612,20000310,2021-03-04,246.0,2021-06-28,0,True,116,2021-03
63835,20000310,2021-04-16,145.0,2021-07-03,0,False,78,2021-04
6380,20000310,2021-09-28,290.0,2021-11-17,1,True,50,2021-09
73904,20000310,2021-05-26,137.0,2021-06-21,0,True,26,2021-05
18045,20000311,2021-06-17,124.0,2021-07-26,0,True,39,2021-06
45438,20000311,2021-05-18,123.0,2021-08-14,0,True,88,2021-05
70213,20000311,2021-01-06,98.0,2021-04-27,1,True,111,2021-01
71739,20000311,2021-01-08,116.0,2021-04-03,1,True,85,2021-01
65989,20000311,2021-01-19,118.0,2021-03-26,1,True,66,2021-01
15696,20000311,2021-01-08,108.0,2021-02-13,0,True,36,2021-01
61662,20000311,2021-08-02,79.0,2021-09-28,0,True,57,2021-08
73557,20000311,2021-04-09,106.0,2021-06-27,0,True,79,2021-04
56888,20000311,2021-01-09,103.0,2021-04-25,1,True,106,2021-01
20476,20000311,2021-03-14,119.0,2021-05-12,0,True,59,2021-03
3483,20000311,2021-04-28,87.0,2021-06-13,0,True,46,2021-04
35914,20000311,2021-07-27,129.0,2021-08-11,0,True,15,2021-07
49551,20000311,2021-06-25,76.0,2021-09-27,0,False,94,2021-06
69889,20000311,2021-09-11,97.0,2021-11-11,1,True,61,2021-09
40357,20000311,2021-01-25,110.0,2021-04-14,0,True,79,2021-01
59857,20000311,2021-05-17,136.0,2021-08-28,0,True,103,2021-05
16206,20000311,2021-01-23,71.0,2021-04-05,0,True,72,2021-01
2376,20000311,2021-03-05,114.0,2021-06-11,0,True,98,2021-03
14417,20000311,2021-05-20,111.0,2021-08-25,0,True,97,2021-05
36170,20000311,2021-03-12,129.0,2021-06-24,0,True,104,2021-03
73112,20000311,2021-01-21,101.0,2021-04-12,1,True,81,2021-01
50279,20000311,2021-07-13,95.0,2021-10-11,0,True,90,2021-07
64148,20000311,2021-06-23,111.0,2021-08-07,1,False,45,2021-06
67834,20000311,2021-03-10,98.0,2021-06-28,0,True,110,2021-03
32721,20000311,2021-04-22,93.0,2021-07-12,0,True,81,2021-04
24473,20000311,2021-03-08,126.0,2021-05-24,0,True,77,2021-03
71346,20000311,2021-01-08,83.0,2021-03-11,0,True,62,2021-01
43167,20000311,2021-01-07,107.0,2021-03-02,1,True,54,2021-01
16620,20000311,2021-01-09,80.0,2021-04-26,0,True,107,2021-01
60797,20000311,2021-01-24,145.0,2021-03-16,0,True,51,2021-01
13575,20000311,2021-01-14,79.0,2021-04-13,0,False,89,2021-01
67395,20000311,2021-06-04,106.0,2021-08-28,0,True,85,2021-06
5450,20000311,2021-09-08,91.0,2021-11-16,0,True,69,2021-09
16074,20000311,2021-01-26,103.0,2021-04-08,0,True,72,2021-01
65305,20000311,2021-04-09,122.0,2021-07-16,0,True,98,2021-04
78278,20000311,2021-09-09,102.0,2021-11-16,0,True,68,2021-09
56681,20000311,2021-02-08,89.0,2021-05-14,0,False,95,2021-02
24518,20000311,2021-07-08,110.0,2021-09-09,1,True,63,2021-07
12628,20000311,2021-08-16,128.0,2021-10-24,1,False,69,2021-08
1580,20000311,2021-09-08,78.0,2021-12-15,0,True,98,2021-09
17515,20000311,2021-06-06,133.0,2021-08-13,0,True,68,2021-06
78605,20000311,2021-05-16,83.0,2021-08-26,0,True,102,2021-05
21313,20000311,2021-05-10,117.0,2021-08-11,0,True,93,2021-05
17294,20000311,2021-01-09,88.0,2021-03-15,0,True,65,2021-01
